FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg07pdq_drz.fits,F125W,7,101.0,1,2,2013-10-16,16:01:20,29.663755,10.665565490722656,-0.117462158203125,104.60432434082031,196.28961181640625,114.0,0.9904400110244751,-0.10096864402294159,1.4160441160202026,8275.1455078125,20.933666229248047,1.840146780014038,1.7274447679519653
icdg07peq_drz.fits,F125W,7,101.0,1,2,2013-10-16,16:02:08,29.663755,10.676116943359375,-0.11285400390625,104.60431671142578,196.29066467285156,113.0,0.9900000095367432,-0.24313396215438843,1.3545283079147339,8289.01171875,20.619159698486328,1.8498677015304565,1.7260991334915161
icdg07pfq_drz.fits,F125W,7,101.0,1,2,2013-10-16,16:02:56,29.663755,10.670578002929688,-0.13275146484375,104.58743286132812,196.27163696289062,106.0,0.9900000095367432,-0.25456303358078003,1.3961650133132935,8283.201171875,20.8338680267334,1.865754246711731,1.7231178283691406
icdg07pgq_drz.fits,F160W,7,101.0,1,3,2013-10-16,16:03:50,14.970785,10.754936218261719,-0.0651397705078125,104.47140502929688,196.4556121826172,109.0,0.9900000095367432,-0.11972872912883759,1.7086883783340454,8348.306640625,28.098379135131836,2.180863618850708,2.0504276752471924
icdg07phq_drz.fits,F160W,7,101.0,1,3,2013-10-16,16:04:23,14.970785,10.750442504882812,-0.0594940185546875,104.47627258300781,196.45126342773438,109.0,0.9900549650192261,-0.051455385982990265,1.6876304149627686,8396.1806640625,28.054168701171875,2.1770853996276855,2.0357344150543213
icdg07piq_drz.fits,F160W,7,101.0,1,3,2013-10-16,16:04:56,14.970785,10.750160217285156,-0.0569915771484375,104.47975158691406,196.45236206054688,109.0,0.9900000095367432,-0.13384462893009186,1.7178020477294922,8355.8935546875,28.15147590637207,2.1759867668151855,2.041465997695923
icdg07pjq_drz.fits,F160W,7,101.0,1,3,2013-10-16,16:05:29,14.970785,10.762702941894531,-0.0499725341796875,104.48493194580078,196.45086669921875,107.0,0.9900000095367432,-0.16972364485263824,1.7172636985778809,8491.4111328125,28.3092041015625,2.1689441204071045,2.044583797454834
icdg07pkq_drz.fits,F160W,7,101.0,1,3,2013-10-16,16:06:02,14.970785,10.759353637695312,-0.0490570068359375,104.48429107666016,196.45611572265625,109.0,0.9900000095367432,-0.1692752093076706,1.7464735507965088,8364.9599609375,28.30194091796875,2.1513917446136475,2.036041498184204
icdg07plq_drz.fits,F125W,7,101.0,2,4,2013-10-16,16:07:18,29.663755,0.0846099853515625,10.403038024902344,93.89521789550781,207.1318359375,347.0,0.9900000095367432,-0.017402544617652893,1.369751214981079,8060.13037109375,20.511646270751953,1.7759000062942505,1.9818317890167236
icdg07pmq_drz.fits,F125W,7,101.0,2,4,2013-10-16,16:08:06,29.663755,0.02254486083984375,10.313865661621094,93.89115905761719,207.12135314941406,329.0,0.9928600192070007,-0.07654956728219986,1.334467887878418,8186.41552734375,20.4305419921875,1.7676455974578857,1.964476466178894
icdg07pnq_drz.fits,F125W,7,101.0,2,4,2013-10-16,16:08:54,29.663755,0.00653839111328125,10.319801330566406,93.88848114013672,207.1239471435547,327.0,0.9961599707603455,-0.04224159196019173,1.3270891904830933,8222.2451171875,20.42192840576172,1.7724969387054443,1.9697974920272827
icdg07poq_drz.fits,F125W,7,101.0,2,4,2013-10-16,16:09:42,29.663755,0.12895965576171875,10.370613098144531,93.88505554199219,207.1162109375,345.0,0.9901649951934814,-0.09347712993621826,1.3210312128067017,8163.34228515625,20.341960906982422,1.7782340049743652,1.9635553359985352
icdg07ppq_drz.fits,F160W,7,101.0,2,5,2013-10-16,16:10:36,14.970785,0.05689239501953125,10.349784851074219,93.74540710449219,207.3076171875,334.0,0.9900000095367432,-0.10824207216501236,1.8075981140136719,8376.9365234375,28.61910629272461,2.069319009780884,2.1089112758636475
icdg07pqq_drz.fits,F160W,7,101.0,2,5,2013-10-16,16:11:09,14.970785,0.04059600830078125,10.35076904296875,93.75146484375,207.32518005371094,343.0,0.9900000095367432,-0.061320140957832336,1.8173807859420776,8345.3037109375,28.631397247314453,2.049290180206299,2.111889362335205
icdg07prq_drz.fits,F160W,7,101.0,2,5,2013-10-16,16:11:42,14.970785,0.0372161865234375,10.349105834960938,93.76046752929688,207.32009887695312,334.0,0.9905499815940857,0.04144667088985443,1.8175866603851318,8365.4990234375,28.655982971191406,2.047116279602051,2.1153743267059326
icdg07psq_drz.fits,F160W,7,101.0,2,5,2013-10-16,16:12:15,14.970785,0.0491485595703125,10.349029541015625,93.76599884033203,207.31112670898438,343.0,0.9900000095367432,-0.1908331960439682,1.8149011135101318,8367.3984375,28.64467430114746,2.035982131958008,2.1114797592163086
icdg07ptq_drz.fits,F160W,7,101.0,2,5,2013-10-16,16:12:48,14.970785,0.03484344482421875,10.368927001953125,93.74702453613281,207.33615112304688,334.0,0.9900000095367432,-0.19110144674777985,1.8692529201507568,8393.6220703125,28.95120620727539,2.0509982109069824,2.1138806343078613
